secao,descricao_secao,id_municipio,total_empresas_secao
H,Alojamento e alimentação,3131208,1
H,Alojamento e alimentação,3111507,1
H,Alojamento e alimentação,3118403,1
H,Alojamento e alimentação,3133204,1
H,Alojamento e alimentação,3154705,1
H,Alojamento e alimentação,3131505,1
H,Alojamento e alimentação,3153301,1
H,Alojamento e alimentação,3171501,1
H,Alojamento e alimentação,3165560,1
H,Alojamento e alimentação,3159407,1
H,Alojamento e alimentação,3143450,1
H,Alojamento e alimentação,3150901,1
H,Alojamento e alimentação,3148103,1
H,Alojamento e alimentação,3138104,1
H,Alojamento e alimentação,3137601,1
H,Alojamento e alimentação,3144375,1
H,Alojamento e alimentação,3141108,1
H,Alojamento e alimentação,3151305,1
H,Alojamento e alimentação,3159100,1
H,Alojamento e alimentação,3170750,1
H,Alojamento e alimentação,3169406,1
H,Alojamento e alimentação,3165107,1
H,Alojamento e alimentação,3135076,1
H,Alojamento e alimentação,3147709,1
H,Alojamento e alimentação,3156205,1
H,Alojamento e alimentação,3120151,1
H,Alojamento e alimentação,3137403,1
H,Alojamento e alimentação,3144672,1
H,Alojamento e alimentação,3163201,1
H,Alojamento e alimentação,3169000,1
H,Alojamento e alimentação,3119906,1
H,Alojamento e alimentação,3136207,1
H,Alojamento e alimentação,3155900,1
H,Alojamento e alimentação,3140704,1
H,Alojamento e alimentação,3112208,1
H,Alojamento e alimentação,3150802,1
H,Alojamento e alimentação,3163508,1
H,Alojamento e alimentação,3166303,1
H,Alojamento e alimentação,3144508,1
H,Alojamento e alimentação,3162658,1
H,Alojamento e alimentação,3168804,1
H,Alojamento e alimentação,3117504,1
H,Alojamento e alimentação,3126000,1
H,Alojamento e alimentação,3126109,1
H,Alojamento e alimentação,3151404,1
H,Alojamento e alimentação,3129608,1
H,Alojamento e alimentação,3128402,1
H,Alojamento e alimentação,3158409,1
H,Alojamento e alimentação,3143807,1
H,Alojamento e alimentação,3158904,1
H,Alojamento e alimentação,3112307,1
H,Alojamento e alimentação,3111903,1
H,Alojamento e alimentação,3107802,1
H,Alojamento e alimentação,3135209,1
H,Alojamento e alimentação,3152204,1
H,Alojamento e alimentação,3139003,1
H,Alojamento e alimentação,3141009,1
H,Alojamento e alimentação,3151503,1
H,Alojamento e alimentação,3121100,1
H,Alojamento e alimentação,3114808,1
H,Alojamento e alimentação,3122900,1
H,Alojamento e alimentação,3157278,1
H,Alojamento e alimentação,3106903,1
H,Alojamento e alimentação,3161007,1
H,Alojamento e alimentação,3168903,1
H,Alojamento e alimentação,3121506,1
H,Alojamento e alimentação,3127909,1
H,Alojamento e alimentação,3125507,1
H,Alojamento e alimentação,3127073,1
H,Alojamento e alimentação,3144904,1
H,Alojamento e alimentação,3113107,1
N,Saúde e serviços sociais,3109600,1
N,Saúde e serviços sociais,3143500,1
N,Saúde e serviços sociais,3161809,1
N,Saúde e serviços sociais,3131703,1
N,Saúde e serviços sociais,3138005,1
N,Saúde e serviços sociais,3158904,1
N,Saúde e serviços sociais,3104403,1
N,Saúde e serviços sociais,3142700,1
N,Saúde e serviços sociais,3111606,1
N,Saúde e serviços sociais,3169208,1
N,Saúde e serviços sociais,3159357,1
N,Saúde e serviços sociais,3118700,1
N,Saúde e serviços sociais,3109808,1
N,Saúde e serviços sociais,3156106,1
N,Saúde e serviços sociais,3141207,1
N,Saúde e serviços sociais,3102506,1
N,Saúde e serviços sociais,3172202,1
N,Saúde e serviços sociais,3103207,1
N,Saúde e serviços sociais,3164803,1
N,Saúde e serviços sociais,3153608,1
N,Saúde e serviços sociais,3139508,1
N,Saúde e serviços sociais,3170404,1
N,Saúde e serviços sociais,3132602,1
N,Saúde e serviços sociais,3162252,1
N,Saúde e serviços sociais,3152303,1
N,Saúde e serviços sociais,3162104,1
N,Saúde e serviços sociais,3153707,1
N,Saúde e serviços sociais,3114550,1
N,Saúde e serviços sociais,3147600,1
N,Saúde e serviços sociais,3146701,1
N,Saúde e serviços sociais,3158409,1
N,Saúde e serviços sociais,3149507,1
N,Saúde e serviços sociais,3116506,1
N,Saúde e serviços sociais,3163607,1
N,Saúde e serviços sociais,3155207,1
N,Saúde e serviços sociais,3122306,1
N,Saúde e serviços sociais,3157401,1
N,Saúde e serviços sociais,3113503,1
N,Saúde e serviços sociais,3165503,1
N,Saúde e serviços sociais,3151206,1
N,Saúde e serviços sociais,3162955,1
N,Saúde e serviços sociais,3142007,1
N,Saúde e serviços sociais,3162559,1
N,Saúde e serviços sociais,3102050,1
N,Saúde e serviços sociais,3143203,1
N,Saúde e serviços sociais,3101409,1
N,Saúde e serviços sociais,3111002,1
N,Saúde e serviços sociais,3120102,1
N,Saúde e serviços sociais,3145109,1
N,Saúde e serviços sociais,3100401,1
N,Saúde e serviços sociais,3167905,1
N,Saúde e serviços sociais,3140407,1
N,Saúde e serviços sociais,3164605,1
N,Saúde e serviços sociais,3119807,1
N,Saúde e serviços sociais,3164100,1
N,Saúde e serviços sociais,3167301,1
N,Saúde e serviços sociais,3162005,1
N,Saúde e serviços sociais,3121803,1
N,Saúde e serviços sociais,3163805,1
N,Saúde e serviços sociais,3101003,1
N,Saúde e serviços sociais,3138682,1
N,Saúde e serviços sociais,3102852,1
N,Saúde e serviços sociais,3158003,1
N,Saúde e serviços sociais,3138708,1
N,Saúde e serviços sociais,3168309,1
N,Saúde e serviços sociais,3157302,1
N,Saúde e serviços sociais,3129004,1
N,Saúde e serviços sociais,3171709,1
N,Saúde e serviços sociais,3165701,1
N,Saúde e serviços sociais,3133600,1
N,Saúde e serviços sociais,3137700,1
N,Saúde e serviços sociais,3109709,1
N,Saúde e serviços sociais,3106002,1
N,Saúde e serviços sociais,3142205,1
N,Saúde e serviços sociais,3121258,1
N,Saúde e serviços sociais,3167806,1
N,Saúde e serviços sociais,3150000,1
N,Saúde e serviços sociais,3153806,1
N,Saúde e serviços sociais,3118809,1
N,Saúde e serviços sociais,3167509,1
N,Saúde e serviços sociais,3142304,1
N,Saúde e serviços sociais,3150570,1
N,Saúde e serviços sociais,3105905,1
N,Saúde e serviços sociais,3135704,1
N,Saúde e serviços sociais,3121506,1
N,Saúde e serviços sociais,3122702,1
N,Saúde e serviços sociais,3122801,1
N,Saúde e serviços sociais,3170206,1
N,Saúde e serviços sociais,3117108,1
N,Saúde e serviços sociais,3145000,1
N,Saúde e serviços sociais,3136652,1
N,Saúde e serviços sociais,3137809,1
N,Saúde e serviços sociais,3128808,1
N,Saúde e serviços sociais,3134806,1
N,Saúde e serviços sociais,3145505,1
N,Saúde e serviços sociais,3107703,1
N,Saúde e serviços sociais,3107802,1
N,Saúde e serviços sociais,3159100,1
N,Saúde e serviços sociais,3169307,1
N,Saúde e serviços sociais,3109006,1
N,Saúde e serviços sociais,3116001,1
N,Saúde e serviços sociais,3149101,1
N,Saúde e serviços sociais,3170800,1
N,Saúde e serviços sociais,3112653,1
N,Saúde e serviços sociais,3168051,1
N,Saúde e serviços sociais,3148707,1
N,Saúde e serviços sociais,3171154,1
N,Saúde e serviços sociais,3160603,1
N,Saúde e serviços sociais,3110004,1
N,Saúde e serviços sociais,3138401,1
N,Saúde e serviços sociais,3113909,1
N,Saúde e serviços sociais,3113305,1
N,Saúde e serviços sociais,3114303,1
N,Saúde e serviços sociais,3168705,1
N,Saúde e serviços sociais,3148103,1
N,Saúde e serviços sociais,3147907,1
N,Saúde e serviços sociais,3110103,1
N,Saúde e serviços sociais,3158300,1
N,Saúde e serviços sociais,3166808,1
N,Saúde e serviços sociais,3165404,1
N,Saúde e serviços sociais,3119906,1
N,Saúde e serviços sociais,3127305,1
N,Saúde e serviços sociais,3131158,1
N,Saúde e serviços sociais,3166402,1
N,Saúde e serviços sociais,3146206,1
N,Saúde e serviços sociais,3137106,1
N,Saúde e serviços sociais,3122900,1
N,Saúde e serviços sociais,3125507,1
N,Saúde e serviços sociais,3113107,1
N,Saúde e serviços sociais,3142254,1
N,Saúde e serviços sociais,3118601,1
N,Saúde e serviços sociais,3125101,1
N,Saúde e serviços sociais,3115508,1
N,Saúde e serviços sociais,3172004,1
N,Saúde e serviços sociais,3150158,1
N,Saúde e serviços sociais,3151503,1
N,Saúde e serviços sociais,3169604,1
N,Saúde e serviços sociais,3144003,1
N,Saúde e serviços sociais,3152907,1
N,Saúde e serviços sociais,3109402,1
N,Saúde e serviços sociais,3168002,1
N,Saúde e serviços sociais,3112901,1
N,Saúde e serviços sociais,3107208,1
N,Saúde e serviços sociais,3153202,1
N,Saúde e serviços sociais,3105301,1
N,Saúde e serviços sociais,3148806,1
N,Saúde e serviços sociais,3156304,1
N,Saúde e serviços sociais,3105004,1
N,Saúde e serviços sociais,3120003,1
N,Saúde e serviços sociais,3128253,1
N,Saúde e serviços sociais,3145802,1
N,Saúde e serviços sociais,3135209,1
N,Saúde e serviços sociais,3162203,1
N,Saúde e serviços sociais,3151305,1
N,Saúde e serviços sociais,3142403,1
N,Saúde e serviços sociais,3157906,1
N,Saúde e serviços sociais,3130507,1
N,Saúde e serviços sociais,3125002,1
N,Saúde e serviços sociais,3132503,1
N,Saúde e serviços sociais,3107901,1
N,Saúde e serviços sociais,3123528,1
N,Saúde e serviços sociais,3157203,1
N,Saúde e serviços sociais,3170529,1
N,Saúde e serviços sociais,3128600,1
N,Saúde e serviços sociais,3163300,1
N,Saúde e serviços sociais,3125804,1
N,Saúde e serviços sociais,3139201,1
N,Saúde e serviços sociais,3114402,1
N,Saúde e serviços sociais,3147105,1
N,Saúde e serviços sociais,3109204,1
N,Saúde e serviços sociais,3153103,1
N,Saúde e serviços sociais,3149903,1
N,Saúde e serviços sociais,3121308,1
N,Saúde e serviços sociais,3108602,1
N,Saúde e serviços sociais,3164407,1
N,Saúde e serviços sociais,3165107,1
N,Saúde e serviços sociais,3162948,1
N,Saúde e serviços sociais,3171402,1
N,Saúde e serviços sociais,3160108,1
N,Saúde e serviços sociais,3139250,1
N,Saúde e serviços sociais,3107604,1
N,Saúde e serviços sociais,3168200,1
N,Saúde e serviços sociais,3108701,1
N,Saúde e serviços sociais,3127701,1
N,Saúde e serviços sociais,3143302,1
N,Saúde e serviços sociais,3131307,1
N,Saúde e serviços sociais,3101904,1
N,Saúde e serviços sociais,3117504,1
N,Saúde e serviços sociais,3131000,1
N,Saúde e serviços sociais,3108206,1
N,Saúde e serviços sociais,3146552,1
N,Saúde e serviços sociais,3110509,1
N,Saúde e serviços sociais,3125200,1
N,Saúde e serviços sociais,3135308,1
N,Saúde e serviços sociais,3154507,1
N,Saúde e serviços sociais,3101631,1
N,Saúde e serviços sociais,3141306,1
N,Saúde e serviços sociais,3159209,1
N,Saúde e serviços sociais,3163508,1
N,Saúde e serviços sociais,3105202,1
N,Saúde e serviços sociais,3123106,1
N,Saúde e serviços sociais,3171204,1
N,Saúde e serviços sociais,3170107,1
N,Saúde e serviços sociais,3144805,1
N,Saúde e serviços sociais,3133907,1
N,Saúde e serviços sociais,3162401,1
N,Saúde e serviços sociais,3169000,1
N,Saúde e serviços sociais,3154200,1
N,Saúde e serviços sociais,3125903,1
N,Saúde e serviços sociais,3142809,1
N,Saúde e serviços sociais,3155504,1
N,Saúde e serviços sociais,3140506,1
N,Saúde e serviços sociais,3124807,1
N,Saúde e serviços sociais,3104452,1
N,Saúde e serviços sociais,3133808,1
N,Saúde e serviços sociais,3145901,1
N,Saúde e serviços sociais,3141108,1
N,Saúde e serviços sociais,3151404,1
N,Saúde e serviços sociais,3115706,1
N,Saúde e serviços sociais,3171907,1
N,Saúde e serviços sociais,3161007,1
N,Saúde e serviços sociais,3165305,1
N,Saúde e serviços sociais,3112109,1
N,Saúde e serviços sociais,3167707,1
N,Saúde e serviços sociais,3141405,1
N,Saúde e serviços sociais,3126901,1
N,Saúde e serviços sociais,3161205,1
N,Saúde e serviços sociais,3154002,1
N,Saúde e serviços sociais,3155306,1
N,Saúde e serviços sociais,3143609,1
N,Saúde e serviços sociais,3169505,1
N,Saúde e serviços sociais,3112406,1
N,Saúde e serviços sociais,3137908,1
N,Saúde e serviços sociais,3141504,1
N,Saúde e serviços sociais,3140555,1
N,Saúde e serviços sociais,3157807,1
N,Saúde e serviços sociais,3148756,1
N,Saúde e serviços sociais,3111101,1
N,Saúde e serviços sociais,3169356,1
N,Saúde e serviços sociais,3102803,1
N,Saúde e serviços sociais,3155801,1
N,Saúde e serviços sociais,3146008,1
N,Saúde e serviços sociais,3156007,1
N,Saúde e serviços sociais,3171105,1
N,Saúde e serviços sociais,3117603,1
N,Saúde e serviços sociais,3147709,1
N,Saúde e serviços sociais,3157609,1
N,Saúde e serviços sociais,3137403,1
N,Saúde e serviços sociais,3119609,1
N,Saúde e serviços sociais,3143708,1
N,Saúde e serviços sociais,3104007,1
N,Saúde e serviços sociais,3110905,1
N,Saúde e serviços sociais,3124104,1
N,Saúde e serviços sociais,3129657,1
N,Saúde e serviços sociais,3130309,1
N,Saúde e serviços sociais,3139805,1
N,Saúde e serviços sociais,3165537,1
N,Saúde e serviços sociais,3156908,1
N,Saúde e serviços sociais,3108404,1
N,Saúde e serviços sociais,3150109,1
N,Saúde e serviços sociais,3170578,1
N,Saúde e serviços sociais,3135803,1
N,Saúde e serviços sociais,3146909,1
N,Saúde e serviços sociais,3144359,1
N,Saúde e serviços sociais,3166709,1
N,Saúde e serviços sociais,3117405,1
N,Saúde e serviços sociais,3147402,1
N,Saúde e serviços sociais,3159605,1
N,Saúde e serviços sociais,3151008,1
N,Saúde e serviços sociais,3154804,1
N,Saúde e serviços sociais,3108107,1
N,Saúde e serviços sociais,3161403,1
N,Saúde e serviços sociais,3160207,1
N,Saúde e serviços sociais,3114204,1
N,Saúde e serviços sociais,3149804,1
N,Saúde e serviços sociais,3129301,1
N,Saúde e serviços sociais,3136405,1
N,Saúde e serviços sociais,3110806,1
N,Saúde e serviços sociais,3121100,1
N,Saúde e serviços sociais,3160454,1
N,Saúde e serviços sociais,3102308,1
N,Saúde e serviços sociais,3124609,1
N,Saúde e serviços sociais,3136579,1
N,Saúde e serviços sociais,3109105,1
N,Saúde e serviços sociais,3154606,1
N,Saúde e serviços sociais,3145208,1
N,Saúde e serviços sociais,3121605,1
N,Saúde e serviços sociais,3144300,1
N,Saúde e serviços sociais,3166204,1
N,Saúde e serviços sociais,3167608,1
N,Saúde e serviços sociais,3127107,1
N,Saúde e serviços sociais,3101102,1
N,Saúde e serviços sociais,3109303,1
N,Saúde e serviços sociais,3164308,1
N,Saúde e serviços sociais,3130002,1
N,Saúde e serviços sociais,3168903,1
N,Saúde e serviços sociais,3161908,1
N,Saúde e serviços sociais,3127404,1
N,Saúde e serviços sociais,3109253,1
N,Saúde e serviços sociais,3102902,1
N,Saúde e serviços sociais,3115409,1
N,Saúde e serviços sociais,3123809,1
N,Saúde e serviços sociais,3122355,1
N,Saúde e serviços sociais,3127057,1
N,Saúde e serviços sociais,3137205,1
N,Saúde e serviços sociais,3143104,1
N,Saúde e serviços sociais,3169059,1
N,Saúde e serviços sociais,3142601,1
N,Saúde e serviços sociais,3128204,1
N,Saúde e serviços sociais,3129707,1
N,Saúde e serviços sociais,3127503,1
N,Saúde e serviços sociais,3165800,1
N,Saúde e serviços sociais,3158102,1
N,Saúde e serviços sociais,3116902,1
N,Saúde e serviços sociais,3132008,1
N,Saúde e serviços sociais,3129400,1
N,Saúde e serviços sociais,3152131,1
N,Saúde e serviços sociais,3144607,1
N,Saúde e serviços sociais,3139003,1
N,Saúde e serviços sociais,3103405,1
N,Saúde e serviços sociais,3129509,1
N,Saúde e serviços sociais,3151701,1
N,Saúde e serviços sociais,3138807,1
N,Saúde e serviços sociais,3100906,1
N,Saúde e serviços sociais,3108305,1
N,Saúde e serviços sociais,3155900,1
N,Saúde e serviços sociais,3124401,1
N,Saúde e serviços sociais,3149200,1
N,Saúde e serviços sociais,3120508,1
N,Saúde e serviços sociais,3127206,1
N,Saúde e serviços sociais,3114600,1
N,Saúde e serviços sociais,3130556,1
N,Saúde e serviços sociais,3121704,1
N,Saúde e serviços sociais,3136553,1
N,Saúde e serviços sociais,3152105,1
N,Saúde e serviços sociais,3168606,1
N,Saúde e serviços sociais,3110608,1
N,Saúde e serviços sociais,3115300,1
N,Saúde e serviços sociais,3140803,1
N,Saúde e serviços sociais,3152808,1
N,Saúde e serviços sociais,3122454,1
N,Saúde e serviços sociais,3143450,1
N,Saúde e serviços sociais,3165560,1
N,Saúde e serviços sociais,3151909,1
N,Saúde e serviços sociais,3135605,1
N,Saúde e serviços sociais,3150901,1
N,Saúde e serviços sociais,3115904,1
N,Saúde e serviços sociais,3115359,1
N,Saúde e serviços sociais,3123403,1
